week,value
2020-07-19,234.8859855066934
2020-07-26,231.17310724764124
2020-08-02,251.46022898858934
2020-08-09,232.74735072953737
2020-08-16,195.03447247048524
2020-08-23,227.32159421143336
2020-08-30,287.6087159523813
2020-09-06,295.8958376933292
2020-09-13,234.18295943427717
2020-09-20,235.4700811752253
2020-09-27,187.7572029161731
2020-10-04,258.0443246571212
2020-10-11,258.33144639806915
2020-10-18,209.6185681390171
2020-10-25,303.9056898799653
2020-11-01,191.19281162091323
2020-11-08,300.4799333618612
2020-11-15,288.76705510280925
2020-11-22,274.0541768437572
2020-11-29,343.3412985847051
2020-12-06,215.62842032565317
2020-12-13,227.91554206660115
2020-12-20,284.20266380754913
2020-12-27,241.48978554849708
2021-01-03,308.7769072894451
2021-01-10,260.06402903039304
2021-01-17,321.3511507713411
2021-01-24,253.63827251228906
2021-01-31,335.9253942532371
2021-02-07,307.21251599418497
