week,value
2020-07-19,296.51526770155175
2020-07-26,254.66112559402677
2020-08-02,293.5318772677742
2020-08-09,250.40262894152147
2020-08-16,260.2733806152686
2020-08-23,305.14413228901606
2020-08-30,351.01488396276324
2020-09-06,352.8856356365104
2020-09-13,243.75638731025765
2020-09-20,273.62713898400494
2020-09-27,210.497890657752
2020-10-04,259.3686423314993
2020-10-11,320.23939400524654
2020-10-18,267.11014567899383
2020-10-25,370.9808973527412
2020-11-01,274.85164902648836
2020-11-08,392.72240070023565
2020-11-15,324.59315237398295
2020-11-22,323.4639040477302
2020-11-29,436.33465572147736
2020-12-06,300.20540739522454
2020-12-13,274.0761590689719
2020-12-20,367.9469107427191
2020-12-27,325.81766241646636
2021-01-03,361.6884140902136
2021-01-10,308.55916576396083
2021-01-17,386.42991743770807
2021-01-24,274.3006691114554
2021-01-31,379.17142078520266
2021-02-07,357.04217245894984
