week,value
2020-07-19,193.55125290902004
2020-07-26,165.55125277245585
2020-08-02,156.55125237471492
2020-08-09,156.55125206668203
2020-08-16,108.55125172783616
2020-08-23,197.55125139957403
2020-08-30,210.55125106767667
2020-09-06,195.55125073702783
2020-09-13,165.55125040595016
2020-09-20,104.55125007501985
2020-09-27,69.55124974403867
2020-10-04,206.5512494130752
2020-10-11,110.55124908210563
2020-10-18,84.55124875113813
2020-10-25,170.55124842017005
2020-11-01,88.55124808920206
2020-11-08,165.5512477582341
2020-11-15,175.55124742726608
2020-11-22,117.55124709629816
2020-11-29,174.55124676532995
2020-12-06,95.55124643436207
2020-12-13,43.55124610339402
2020-12-20,197.55124577242594
2020-12-27,101.55124544145804
2021-01-03,119.55124511048993
2021-01-10,83.55124477952188
2021-01-17,158.551244448554
2021-01-24,44.55124411758595
2021-01-31,147.55124378661796
2021-02-07,-32.44875654435009
