week,value
2020-07-19,165.0710418358054
2020-07-26,129.07104276645336
2020-08-02,158.07104369710143
2020-08-09,139.07104462774947
2020-08-16,110.07104555839737
2020-08-23,164.07104648904553
2020-08-30,186.07104741969346
2020-09-06,154.07104835034153
2020-09-13,192.07104928098954
2020-09-20,130.07105021163764
2020-09-27,104.07105114228543
2020-10-04,222.07105207293353
2020-10-11,194.0710530035815
2020-10-18,160.07105393422952
2020-10-25,228.07105486487757
2020-11-01,113.07105579552564
2020-11-08,244.07105672617365
2020-11-15,184.07105765682172
2020-11-22,190.07105858746974
2020-11-29,201.07105951811766
2020-12-06,185.07106044876573
2020-12-13,138.0710613794137
2020-12-20,230.07106231006173
2020-12-27,179.0710632407098
2021-01-03,178.07106417135773
2021-01-10,187.07106510200575
2021-01-17,233.07106603265387
2021-01-24,162.07106696330192
2021-01-31,192.07106789394987
2021-02-07,209.0710688245978
