week,value
2020-07-19,198.2389425978871
2020-07-26,234.23893778766248
2020-08-02,271.23893297743797
2020-08-09,243.23892816721366
2020-08-16,160.238923356989
2020-08-23,179.23891854676467
2020-08-30,232.23891373654013
2020-09-06,220.23890892631562
2020-09-13,201.23890411609108
2020-09-20,178.23889930586662
2020-09-27,102.23889449564206
2020-10-04,202.23888968541766
2020-10-11,222.23888487519307
2020-10-18,174.23888006496858
2020-10-25,331.23887525474424
2020-11-01,166.2388704445197
2020-11-08,261.2388656342953
2020-11-15,269.2388608240708
2020-11-22,218.23885601384632
2020-11-29,296.2388512036218
2020-12-06,136.23884639339724
2020-12-13,152.2388415831728
2020-12-20,228.23883677294828
2020-12-27,199.23883196272385
2021-01-03,229.2388271524993
2021-01-10,192.23882234227486
2021-01-17,262.23881753205035
2021-01-24,124.2388127218259
2021-01-31,258.2388079116013
2021-02-07,225.23880310137685
