week,value
2020-07-19,154.06356435481496
2020-07-26,124.06356435481501
2020-08-02,140.06356435481516
2020-08-09,109.06356435481518
2020-08-16,105.06356435481506
2020-08-23,144.06356435481518
2020-08-30,160.06356435481518
2020-09-06,134.06356435481507
2020-09-13,17.063564354815085
2020-09-20,105.06356435481514
2020-09-27,78.06356435481503
2020-10-04,137.06356435481504
2020-10-11,127.06356435481507
2020-10-18,115.06356435481506
2020-10-25,195.06356435481513
2020-11-01,116.0635643548151
2020-11-08,157.0635643548151
2020-11-15,157.06356435481513
2020-11-22,123.06356435481518
2020-11-29,158.0635643548151
2020-12-06,111.0635643548151
2020-12-13,99.06356435481513
2020-12-20,168.0635643548151
2020-12-27,116.0635643548151
2021-01-03,149.06356435481504
2021-01-10,124.06356435481509
2021-01-17,181.06356435481513
2021-01-24,93.0635643548151
2021-01-31,166.06356435481513
2021-02-07,123.06356435481507
