week,value
2020-07-19,202.4709247362523
2020-07-26,166.7899209228461
2020-08-02,203.10891710944003
2020-08-09,193.42791329603398
2020-08-16,186.74690948262773
2020-08-23,182.06590566922165
2020-08-30,235.38490185581543
2020-09-06,220.7038980424093
2020-09-13,162.02289422900313
2020-09-20,149.34189041559702
2020-09-27,137.66088660219071
2020-10-04,164.9798827887846
2020-10-11,189.29887897537844
2020-10-18,165.61787516197225
2020-10-25,284.9368713485662
2020-11-01,204.25586753516004
2020-11-08,251.57486372175393
2020-11-15,272.8938599083478
2020-11-22,203.2128560949416
2020-11-29,277.53185228153546
2020-12-06,168.85084846812933
2020-12-13,172.16984465472316
2020-12-20,217.488840841317
2020-12-27,229.8078370279108
2021-01-03,211.12683321450464
2021-01-10,183.4458294010985
2021-01-17,291.76482558769237
2021-01-24,197.0838217742862
2021-01-31,265.4028179608801
2021-02-07,221.7218141474739
