week,value
2020-07-19,122.33200065953227
2020-07-26,110.66456166542316
2020-08-02,127.99712267131406
2020-08-09,111.329683677205
2020-08-16,106.66224468309575
2020-08-23,115.99480568898672
2020-08-30,155.32736669487764
2020-09-06,139.6599277007685
2020-09-13,100.99248870665934
2020-09-20,124.32504971255025
2020-09-27,103.65761071844106
2020-10-04,174.99017172433196
2020-10-11,53.32273273022285
2020-10-18,136.6552937361137
2020-10-25,150.98785474200466
2020-11-01,112.32041574789554
2020-11-08,140.6529767537864
2020-11-15,163.9855377596773
2020-11-22,149.3180987655682
2020-11-29,196.65065977145903
2020-12-06,127.98322077734994
2020-12-13,113.31578178324085
2020-12-20,160.64834278913173
2020-12-27,146.9809037950226
2021-01-03,156.3134648009135
2021-01-10,134.64602580680435
2021-01-17,161.97858681269526
2021-01-24,107.31114781858614
2021-01-31,130.64370882447705
2021-02-07,135.97626983036784
