week,value
2020-07-19,268.038154574097
2020-07-26,248.68290127579132
2020-08-02,265.32764797748587
2020-08-09,325.9723946791802
2020-08-16,249.61714138087444
2020-08-23,223.26188808256882
2020-08-30,290.9066347842632
2020-09-06,295.55138148595745
2020-09-13,205.19612818765188
2020-09-20,254.84087488934625
2020-09-27,195.4856215910404
2020-10-04,266.13036829273483
2020-10-11,280.77511499442915
2020-10-18,247.41986169612335
2020-10-25,361.0646083978179
2020-11-01,256.7093550995122
2020-11-08,309.3541018012066
2020-11-15,299.99884850290096
2020-11-22,131.6435952045953
2020-11-29,310.28834190628953
2020-12-06,233.93308860798396
2020-12-13,236.57783530967828
2020-12-20,310.2225820113726
2020-12-27,298.86732871306697
2021-01-03,336.5120754147613
2021-01-10,293.1568221164556
2021-01-17,359.8015688181501
2021-01-24,269.44631551984435
2021-01-31,377.0910622215387
2021-02-07,335.735808923233
