week,value
2020-07-19,89.2107151105853
2020-07-26,67.21071480945284
2020-08-02,70.21071439065828
2020-08-09,63.21071397186364
2020-08-16,82.21071355306901
2020-08-23,73.21071313427443
2020-08-30,84.21071271547981
2020-09-06,81.21071229668519
2020-09-13,72.21071187789056
2020-09-20,53.21071145909595
2020-09-27,79.2107110403013
2020-10-04,76.2107106215067
2020-10-11,67.2107102027121
2020-10-18,59.21070978391745
2020-10-25,77.21070936512291
2020-11-01,72.21070894632828
2020-11-08,95.21070852753367
2020-11-15,100.21070810873906
2020-11-22,86.21070768994444
2020-11-29,105.21070727114981
2020-12-06,79.2107068523552
2020-12-13,77.21070643356059
2020-12-20,123.21070601476598
2020-12-27,95.21070559597135
2021-01-03,111.21070517717673
2021-01-10,81.21070475838212
2021-01-17,101.21070433958754
2021-01-24,92.21070392079291
2021-01-31,87.2107035019983
2021-02-07,91.21070308320365
