week,value
2020-07-19,137.80121527395696
2020-07-26,144.7946590544311
2020-08-02,127.78805753760733
2020-08-09,114.78150124879913
2020-08-16,99.77489980158225
2020-08-23,164.76834344370468
2020-08-30,163.76174206588215
2020-09-06,155.7551856391476
2020-09-13,137.74858433050713
2020-09-20,125.74202783512762
2020-09-27,96.7354265954577
2020-10-04,173.7288700316441
2020-10-11,145.72226886073418
2020-10-18,98.71571222869706
2020-10-25,167.70911112633692
2020-11-01,89.70255442628618
2020-11-08,130.69595339226615
2020-11-15,149.68939662441102
2020-11-22,127.68279565852221
2020-11-29,161.67623882307112
2020-12-06,109.66963792510538
2020-12-13,73.66308102226637
2020-12-20,154.65648019201603
2020-12-27,102.64992322199636
2021-01-03,131.64332245925453
2021-01-10,96.63676542226077
2021-01-17,123.6301647268211
2021-01-24,110.62360762305934
2021-01-31,182.61700699471612
2021-02-07,110.61044982439167
