week,value
2020-07-19,181.37025915679675
2020-07-26,181.43206445926245
2020-08-02,220.4938697617284
2020-08-09,179.55567506419425
2020-08-16,201.61748036665995
2020-08-23,196.67928566912585
2020-08-30,239.7410909715916
2020-09-06,263.8028962740574
2020-09-13,163.8647015765231
2020-09-20,151.92650687898896
2020-09-27,159.9883121814546
2020-10-04,165.0501174839205
2020-10-11,183.11192278638623
2020-10-18,167.17372808885204
2020-10-25,269.235533391318
2020-11-01,201.29733869378367
2020-11-08,295.3591439962495
2020-11-15,257.4209492987153
2020-11-22,193.4827546011811
2020-11-29,213.54455990364684
2020-12-06,175.6063652061127
2020-12-13,207.66817050857853
2020-12-20,278.7299758110443
2020-12-27,237.79178111351007
2021-01-03,237.85358641597585
2021-01-10,191.91539171844164
2021-01-17,257.97719702090745
2021-01-24,193.0390023233732
2021-01-31,285.1008076258391
2021-02-07,222.1626129283048
