week,value
2020-07-19,162.4341656497691
2020-07-26,128.43416071188926
2020-08-02,225.43415577400958
2020-08-09,172.43415083612993
2020-08-16,112.43414589825012
2020-08-23,147.43414096037054
2020-08-30,211.43413602249097
2020-09-06,171.43413108461132
2020-09-13,113.43412614673178
2020-09-20,146.43412120885242
2020-09-27,69.43411627097286
2020-10-04,142.43411133309354
2020-10-11,164.43410639521423
2020-10-18,111.43410145733483
2020-10-25,226.43409651945572
2020-11-01,111.43409158157644
2020-11-08,182.43408664369733
2020-11-15,193.43408170581824
2020-11-22,147.43407676793916
2020-11-29,206.43407183006002
2020-12-06,128.4340668921811
2020-12-13,95.43406195430221
2020-12-20,174.43405701642322
2020-12-27,183.43405207854443
2021-01-03,177.43404714066557
2021-01-10,136.43404220278674
2021-01-17,231.43403726490806
2021-01-24,108.43403232702937
2021-01-31,214.4340273891507
2021-02-07,199.43402245127209
