week,value
2020-07-19,111.02730999580874
2020-07-26,143.02730999819298
2020-08-02,179.02730981105572
2020-08-09,175.02730962951097
2020-08-16,118.02730944780112
2020-08-23,-17.972690733903676
2020-08-30,142.02730908439113
2020-09-06,156.0273089026861
2020-09-13,106.02730872098093
2020-09-20,137.02730853927608
2020-09-27,74.02730835757079
2020-10-04,164.0273081758657
2020-10-11,104.02730799416068
2020-10-18,101.02730781245558
2020-10-25,169.02730763075067
2020-11-01,72.02730744904557
2020-11-08,139.0273072673405
2020-11-15,152.02730708563544
2020-11-22,112.02730690393044
2020-11-29,183.0273067222253
2020-12-06,75.02730654052027
2020-12-13,54.02730635881524
2020-12-20,152.02730617711006
2020-12-27,97.02730599540506
2021-01-03,85.02730581369995
2021-01-10,76.02730563199492
2021-01-17,131.02730545028987
2021-01-24,75.02730526858477
2021-01-31,133.02730508687972
2021-02-07,143.02730490517456
