week,value
2020-07-19,142.39472567013686
2020-07-26,147.37115962842324
2020-08-02,183.67447511708883
2020-08-09,145.15862220153366
2020-08-16,146.15640033216198
2020-08-23,122.15600617126931
2020-08-30,146.3324060581169
2020-09-06,148.84713064000152
2020-09-13,161.75560977557635
2020-09-20,144.95994050735723
2020-09-27,144.63277384750762
2020-10-04,136.46895771262044
2020-10-11,147.11897026922895
2020-10-18,148.21747468153836
2020-10-25,152.5680910050121
2020-11-01,145.2903821796591
2020-11-08,145.00418125815608
2020-11-15,142.38048251669326
2020-11-22,147.02169375009555
2020-11-29,147.43627407385065
2020-12-06,148.79058354991625
2020-12-13,145.66438283918933
2020-12-20,145.5458442329344
2020-12-27,144.77971158402136
2021-01-03,146.7776432528423
2021-01-10,146.903617093384
2021-01-17,147.26962334541287
2021-01-24,145.94112395877892
2021-01-31,145.91683126540792
2021-02-07,145.73340876287398
