week,value
2020-07-19,155.01889254113019
2020-07-26,131.2048393121803
2020-08-02,169.73897714471582
2020-08-09,133.0722613828214
2020-08-16,182.40725715779953
2020-08-23,125.31274309688692
2020-08-30,172.24642783053775
2020-09-06,126.58805235928722
2020-09-13,168.26334335673232
2020-09-20,128.02541156691146
2020-09-27,171.68291148972153
2020-10-04,128.8179538767954
2020-10-11,171.51374251957068
2020-10-18,129.6752998335953
2020-10-25,169.58807757776236
2020-11-01,129.88915471788076
2020-11-08,169.08255293660713
2020-11-15,130.30137760666278
2020-11-22,168.87836231700646
2020-11-29,131.08684942461724
2020-12-06,168.28503706879928
2020-12-13,131.64929501494285
2020-12-20,167.68993131759117
2020-12-27,132.0592548715652
2021-01-03,167.1913528749788
2021-01-10,132.56665891981345
2021-01-17,166.7067269704052
2021-01-24,133.0921497893136
2021-01-31,166.22954747487682
2021-02-07,133.55892672236223
