week,value
2020-07-19,168.7249951782519
2020-07-26,168.7249951782519
2020-08-02,168.7249951782519
2020-08-09,168.7249951782519
2020-08-16,168.7249951782519
2020-08-23,168.7249951782519
2020-08-30,168.7249951782519
2020-09-06,168.7249951782519
2020-09-13,168.7249951782519
2020-09-20,168.7249951782519
2020-09-27,168.7249951782519
2020-10-04,168.7249951782519
2020-10-11,168.7249951782519
2020-10-18,168.7249951782519
2020-10-25,168.7249951782519
2020-11-01,168.7249951782519
2020-11-08,168.7249951782519
2020-11-15,168.7249951782519
2020-11-22,168.7249951782519
2020-11-29,168.7249951782519
2020-12-06,168.7249951782519
2020-12-13,168.7249951782519
2020-12-20,168.7249951782519
2020-12-27,168.7249951782519
2021-01-03,168.7249951782519
2021-01-10,168.7249951782519
2021-01-17,168.7249951782519
2021-01-24,168.7249951782519
2021-01-31,168.7249951782519
2021-02-07,168.7249951782519
