week,value
2020-07-19,131.91367388525816
2020-07-26,107.36628109682391
2020-08-02,150.52694284586605
2020-08-09,125.71029012606942
2020-08-16,146.5055524266441
2020-08-23,119.72861869640954
2020-08-30,144.29603306962633
2020-09-06,120.54011652771818
2020-09-13,143.30207387687938
2020-09-20,121.45830908036642
2020-09-27,142.41528654195147
2020-10-04,122.30816853331321
2020-10-11,141.59973845929468
2020-10-18,123.0906127262119
2020-10-25,140.84902517989693
2020-11-01,123.8108770781142
2020-11-08,140.15797395434205
2020-11-15,124.47389989895309
2020-11-22,139.52184271031638
2020-11-29,125.08423025948159
2020-12-06,138.9362667731941
2020-12-13,125.64605578915251
2020-12-20,138.39722835684378
2020-12-27,126.163231315993
2021-01-03,137.9010289813448
2021-01-10,126.63930531305485
2021-01-17,137.44426409636176
2021-01-24,127.07754424532419
2021-01-31,137.02379972164587
2021-02-07,127.48095498176824
