week,value
2020-07-19,150.0372152003239
2020-07-26,110.98977069068101
2020-08-02,149.33352005086675
2020-08-09,112.00844364312492
2020-08-16,148.65016078110176
2020-08-23,112.97182913467441
2020-08-30,147.98739413946694
2020-09-06,113.88346672253036
2020-09-13,147.34534168427962
2020-09-20,114.74662231930597
2020-09-27,146.72400902298145
2020-10-04,115.56431282943547
2020-10-11,146.12330278076217
2020-10-18,116.33932835424756
2020-10-25,145.54304555098255
2020-11-01,117.07425221687299
2020-11-08,144.98298905238133
2020-11-15,117.77147903167011
2020-11-22,144.4428256935695
2020-11-29,118.4332310191835
2020-12-06,143.9221987234725
2020-12-13,119.06157274649978
2020-12-20,143.42071112689342
2020-12-27,119.6584244539611
2021-01-03,142.93793340698463
2021-01-10,120.2255741123015
2021-01-17,142.47341038090693
2021-01-24,120.76468833917023
2021-01-31,142.02666710112095
2021-02-07,121.2773222905071
