week,value
2020-07-19,169.3048340578977
2020-07-26,156.17797298995862
2020-08-02,158.43621106392163
2020-08-09,158.04772221100373
2020-08-16,158.11455466351686
2020-08-23,158.1030573536832
2020-08-30,158.1050352570586
2020-09-06,158.1046949946999
2020-09-13,158.10475353065985
2020-09-20,158.1047434606109
2020-09-27,158.10474519297998
2020-10-04,158.10474489495732
2020-10-11,158.1047449462267
2020-10-18,158.10474493740674
2020-10-25,158.10474493892406
2020-11-01,158.10474493866303
2020-11-08,158.10474493870794
2020-11-15,158.1047449387002
2020-11-22,158.10474493870154
2020-11-29,158.10474493870132
2020-12-06,158.10474493870134
2020-12-13,158.10474493870134
2020-12-20,158.10474493870134
2020-12-27,158.10474493870134
2021-01-03,158.10474493870134
2021-01-10,158.10474493870134
2021-01-17,158.10474493870134
2021-01-24,158.10474493870134
2021-01-31,158.10474493870134
2021-02-07,158.10474493870134
