week,value
2020-07-19,141.0871433533373
2020-07-26,141.0871433533373
2020-08-02,141.0871433533373
2020-08-09,141.0871433533373
2020-08-16,141.0871433533373
2020-08-23,141.0871433533373
2020-08-30,141.0871433533373
2020-09-06,141.0871433533373
2020-09-13,141.0871433533373
2020-09-20,141.0871433533373
2020-09-27,141.0871433533373
2020-10-04,141.0871433533373
2020-10-11,141.0871433533373
2020-10-18,141.0871433533373
2020-10-25,141.0871433533373
2020-11-01,141.0871433533373
2020-11-08,141.0871433533373
2020-11-15,141.0871433533373
2020-11-22,141.0871433533373
2020-11-29,141.0871433533373
2020-12-06,141.0871433533373
2020-12-13,141.0871433533373
2020-12-20,141.0871433533373
2020-12-27,141.0871433533373
2021-01-03,141.0871433533373
2021-01-10,141.0871433533373
2021-01-17,141.0871433533373
2021-01-24,141.0871433533373
2021-01-31,141.0871433533373
2021-02-07,141.0871433533373
