week,value
2020-07-19,199.25018538120074
2020-07-26,156.81285829247375
2020-08-02,198.33098467855865
2020-08-09,157.7121489303285
2020-08-16,197.45117284964175
2020-08-23,158.57290386507196
2020-08-30,196.60906203306257
2020-09-06,159.39677439868788
2020-09-13,195.8030366943573
2020-09-20,160.18534107285151
2020-09-27,195.0315505266887
2020-10-04,160.9401167010953
2020-10-11,194.2931234843577
2020-10-18,161.66254927104254
2020-10-25,193.58633894343257
2020-11-01,162.35402472227693
2020-11-08,192.9098409840488
2020-11-15,163.01586960517682
2020-11-22,192.26233178916547
2020-11-29,163.64935362581534
2020-12-06,191.64256915478833
2020-12-13,164.25569208180823
2020-12-20,191.04936410688268
2020-12-27,164.8360481937829
2021-01-03,190.48157862040463
2021-01-10,165.39153533694093
2021-01-17,189.93812343607456
2021-01-24,165.9232191769956
2021-01-31,189.41795597070438
2021-02-07,166.43211971458163
