week,value
2020-07-19,109.12499493377345
2020-07-26,109.12499493377345
2020-08-02,109.12499493377345
2020-08-09,109.12499493377345
2020-08-16,109.12499493377345
2020-08-23,109.12499493377345
2020-08-30,109.12499493377345
2020-09-06,109.12499493377345
2020-09-13,109.12499493377345
2020-09-20,109.12499493377345
2020-09-27,109.12499493377345
2020-10-04,109.12499493377345
2020-10-11,109.12499493377345
2020-10-18,109.12499493377345
2020-10-25,109.12499493377345
2020-11-01,109.12499493377345
2020-11-08,109.12499493377345
2020-11-15,109.12499493377345
2020-11-22,109.12499493377345
2020-11-29,109.12499493377345
2020-12-06,109.12499493377345
2020-12-13,109.12499493377345
2020-12-20,109.12499493377345
2020-12-27,109.12499493377345
2021-01-03,109.12499493377345
2021-01-10,109.12499493377345
2021-01-17,109.12499493377345
2021-01-24,109.12499493377345
2021-01-31,109.12499493377345
2021-02-07,109.12499493377345
