tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
AXI601NE-17,0,27,26,41,29,49,45,47,52,48,28,20,14,25,23,61,52,65,68,50,48,84,46,37,36,42,36,38,64,42,45,38,57,48,59,56,47,28,54,51,42,34,52,47,70,75,61,80,54,52,98,70,86,56,76,67,62,66,41,63,73,68,53,60,44,62,139,116,81,70,54,56,49,36,56,69,123,76,0,56,132,143,84,70,81,70,98,120,66,121,102,108,69,60,91,138,150,55,86,72,77,104,132,132
