tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
CHARMFABI-17,66,112,81,140,112,144,159,165,125,176,148,106,91,137,101,236,213,192,0,162,125,221,177,168,100,207,99,195,177,159,157,185,147,188,193,209,133,112,99,187,142,125,222,144,237,189,133,211,135,100,204,154,148,140,199,95,177,162,160,174,168,152,213,194,100,150,341,152,200,189,205,196,173,48,159,185,259,179,242,116,254,249,242,128,162,124,129,244,152,215,198,153,139,138,175,261,256,58,124,86,155,173,164,120
