tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
M8674B90BE-18,15,36,33,35,23,49,53,36,48,50,39,23,32,26,41,122,82,102,62,46,51,74,42,44,42,52,51,47,67,62,72,74,66,87,98,82,50,50,58,100,78,62,79,88,89,83,70,126,74,84,97,94,76,51,111,89,90,118,70,103,109,92,106,77,58,59,184,136,105,102,85,82,78,55,108,104,169,86,101,79,143,190,178,83,136,125,133,152,100,178,117,117,106,91,137,191,161,56,113,99,101,133,198,114
