tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
P2439T1RS-18,106,129,67,92,91,166,127,126,73,138,117,76,69,91,58,127,105,169,139,127,72,198,135,131,71,142,99,140,130,136,164,99,104,176,138,139,103,77,77,128,112,82,187,91,100,187,120,164,113,70,169,119,146,114,116,85,195,119,95,132,146,98,122,88,76,74,161,101,125,142,140,123,110,39,82,91,170,98,121,83,140,126,121,77,102,69,84,152,121,199,184,84,125,0,106,182,209,85,159,117,116,153,233,84
