tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
ORSOLAFA-17,108,140,82,143,118,156,184,154,126,238,162,83,86,174,66,194,166,144,198,136,73,219,125,141,113,176,88,199,171,154,170,162,106,133,207,172,97,106,92,182,139,116,218,97,219,210,181,226,89,61,151,116,140,100,159,139,196,167,135,181,224,91,162,117,84,83,166,101,132,107,119,147,137,50,106,120,229,127,153,84,239,183,227,106,172,103,107,217,131,196,181,147,144,104,151,184,291,55,98,111,128,135,191,108
