tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
N2166BI-19,0,173,78,125,116,173,139,126,98,146,167,121,98,134,90,197,169,198,124,127,54,189,158,155,105,120,94,149,203,136,151,168,116,213,224,204,155,109,69,166,140,129,140,99,227,145,183,231,147,72,197,155,111,103,172,114,189,116,159,194,187,116,162,159,98,106,245,140,203,123,150,128,90,56,116,154,224,156,173,99,226,222,222,136,181,99,180,210,100,209,196,148,158,97,168,250,291,118,183,164,159,208,266,138
