tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
A4848909OT-19,63,100,47,97,87,104,98,85,88,109,83,58,61,93,35,102,97,97,94,68,44,183,96,87,79,89,58,135,126,91,126,103,86,99,138,109,96,80,64,123,83,72,116,61,105,172,101,132,92,56,145,85,111,60,145,84,96,93,95,75,83,63,93,85,61,58,149,95,120,104,101,88,92,37,75,91,156,95,94,67,130,116,94,58,66,73,91,131,74,151,97,101,100,103,136,146,197,61,89,111,89,117,148,71
