tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
P3NE-17,72,105,62,113,62,133,97,105,65,134,111,62,61,108,43,152,113,164,122,74,72,121,85,100,60,118,69,146,98,98,136,0,74,73,108,97,96,63,61,98,83,126,159,91,124,129,76,120,113,69,98,99,91,72,108,61,117,94,75,97,97,63,91,80,56,73,140,96,108,92,114,102,86,41,77,84,135,103,93,54,125,102,126,76,84,69,68,113,71,98,90,63,63,44,67,84,87,44,80,69,66,96,108,72
