tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
18042BFAGR-18,102,156,83,174,0,128,133,141,103,207,164,109,104,166,58,209,156,168,162,113,81,202,131,123,126,146,76,103,132,120,173,188,123,158,202,166,112,128,74,135,121,88,240,111,165,210,189,216,95,94,161,161,179,146,209,80,217,171,149,170,181,110,150,127,90,101,253,144,199,197,152,158,120,57,94,125,201,152,188,71,168,189,150,133,178,99,131,161,119,201,144,150,128,101,135,199,238,85,164,161,205,151,189,148
