tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
MA3949226909FABL-17,97,216,82,145,123,161,169,175,159,280,250,133,142,170,88,270,200,234,168,164,85,278,171,193,152,232,106,240,226,198,189,189,141,230,243,228,198,137,102,239,143,117,203,121,198,208,150,207,128,76,230,134,152,116,191,77,180,0,106,160,170,78,153,136,98,94,250,98,140,117,204,208,191,39,152,152,228,166,194,105,215,281,244,127,157,93,158,179,140,159,184,163,129,104,239,287,263,52,171,166,169,199,100,133
