tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
980DIORNE-19,50,120,56,114,82,100,103,125,83,109,120,59,66,100,34,92,107,134,100,113,52,158,120,119,96,135,74,85,125,117,137,114,90,102,106,103,81,75,57,96,85,80,111,82,147,146,115,183,103,73,148,117,113,90,112,77,127,105,74,112,123,90,98,97,75,80,189,106,146,103,129,99,106,54,74,91,137,112,124,60,161,138,165,100,95,87,102,132,60,117,97,83,71,63,116,157,153,73,109,92,102,136,116,68
