week,value
2020-09-30,197.02594146723152
2020-10-31,184.65550234281508
2020-11-30,187.36146925979241
2020-12-31,189.0730131077537
2021-01-31,186.68228328146523
2021-02-28,188.21048527349302
2021-03-31,187.66131920470397
2021-04-30,187.63797672156855
2021-05-31,187.83954446276925
2021-06-30,187.6708008524953
