week,value
2020-07-19,135.0300125218091
2020-07-26,149.43711164579588
2020-08-02,128.02115348851825
2020-08-09,118.28662705339205
2020-08-16,142.81763366991007
2020-08-23,147.49020635877065
2020-08-30,128.02115348851825
2020-09-06,139.7025852106697
2020-09-13,156.44597067908674
2020-09-20,158.78225702351705
2020-09-27,178.25130989376945
2020-10-04,145.93268212915046
2020-10-11,157.6141138513019
2020-10-18,143.59639578472016
2020-10-25,104.26890898681035
2020-11-01,171.24245086047858
2020-11-08,129.57867771813844
2020-11-15,128.02115348851825
2020-11-22,135.8087746366192
2020-11-29,115.56095965155671
2020-12-06,154.88844644946656
2020-12-13,203.9504596825026
2020-12-20,141.26010944028988
2020-12-27,161.50792442535237
2021-01-03,155.23813587637204
2021-01-10,157.44767541739958
2021-01-17,152.73617052822146
2021-01-24,170.51812146799938
2021-01-31,130.50255774146723
2021-02-07,133.1710660930397
