week,value
2020-07-19,127.94433607220337
2020-07-26,131.35380374120456
2020-08-02,113.16997617319822
2020-08-09,141.0139621367079
2020-08-16,146.6964082517099
2020-08-23,124.53486840320217
2020-08-30,116.0111992306992
2020-09-06,121.12540073420101
2020-09-13,161.47076815071506
2020-09-20,162.60725737371544
2020-09-27,185.90528644522357
2020-10-04,133.05853757570515
2020-10-11,153.51534358971227
2020-10-18,172.83566038071902
2020-10-25,77.93881026018593
2020-11-01,163.17550198521565
2020-11-08,116.57944384219941
2020-11-15,228.52363230773844
2020-11-22,147.2646528632101
2020-11-29,137.03624985620652
2020-12-06,161.47076815071506
2020-12-13,177.9498618842208
2020-12-20,122.26188995720138
2020-12-27,146.1281636402097
2021-01-03,138.74098369070714
2021-01-10,170.56268193471823
2021-01-17,122.26188995720138
2021-01-24,176.2451280497202
2021-01-31,124.53486840320217
2021-02-07,228.52363230773844
