week,value
2020-07-19,105.76249536009031
2020-07-26,105.76249536009031
2020-08-02,105.76249536009031
2020-08-09,105.76249536009031
2020-08-16,105.76249536009031
2020-08-23,105.76249536009031
2020-08-30,105.76249536009031
2020-09-06,105.76249536009031
2020-09-13,105.76249536009031
2020-09-20,105.76249536009031
2020-09-27,105.76249536009031
2020-10-04,105.76249536009031
2020-10-11,105.76249536009031
2020-10-18,105.76249536009031
2020-10-25,105.76249536009031
2020-11-01,105.76249536009031
2020-11-08,105.76249536009031
2020-11-15,105.76249536009031
2020-11-22,105.76249536009031
2020-11-29,105.76249536009031
2020-12-06,105.76249536009031
2020-12-13,105.76249536009031
2020-12-20,105.76249536009031
2020-12-27,105.76249536009031
2021-01-03,105.76249536009031
2021-01-10,105.76249536009031
2021-01-17,105.76249536009031
2021-01-24,105.76249536009031
2021-01-31,105.76249536009031
2021-02-07,105.76249536009031
