week,value
2020-07-19,118.16964900467836
2020-07-26,148.6284388979715
2020-08-02,144.01347073232103
2020-08-09,139.39850256667054
2020-08-16,189.2401587556957
2020-08-23,155.5508911464472
2020-08-30,123.24611398689387
2020-09-06,128.3225789691094
2020-09-13,176.31824789187436
2020-09-20,155.08939432988217
2020-09-27,176.7797447084394
2020-10-04,154.62789751331712
2020-10-11,138.9370057501055
2020-10-18,169.39579564339866
2020-10-25,131.55305668506475
2020-11-01,170.31878927652875
2020-11-08,138.9370057501055
2020-11-15,122.32312035376378
2020-11-22,134.32203758445502
2020-11-29,105.24773814085702
2020-12-06,156.01238796301226
2020-12-13,180.93321605752485
2020-12-20,138.9370057501055
2020-12-27,144.01347073232103
2021-01-03,132.0145535016298
2021-01-10,163.39633702805304
2021-01-17,144.01347073232103
2021-01-24,181.85620969065494
2021-01-31,131.55305668506475
2021-02-07,150.93592298079673
