week,value
2020-07-19,187.23432756493736
2020-07-26,163.53325694008737
2020-08-02,208.06703861739618
2020-08-09,152.55189829383954
2020-08-16,206.5124052689375
2020-08-23,154.06299604400823
2020-08-30,205.04362395607768
2020-09-06,155.49064593943388
2020-09-13,203.65595364323826
2020-09-20,156.8394562488142
2020-09-27,202.34491511062888
2020-10-04,158.1137807568885
2020-10-11,201.10627649590666
2020-10-18,159.3177328178902
2020-10-25,199.9360396342734
2020-11-01,160.45519863292085
2020-11-08,198.83042715291845
2020-11-15,161.5298497941032
2020-11-22,197.78587027814874
2020-11-29,162.54515513600433
2020-12-06,196.7989973158505
2020-12-13,163.50439193258381
2020-12-20,195.8666227680979
2020-12-27,164.41065647580896
2021-01-03,194.98573705077885
2021-01-10,165.2668740700837
2021-01-17,194.15349677904783
2021-01-24,166.07580847475174
2021-01-31,193.36721558924842
2021-02-07,166.8400708251534
