week,value
2020-07-19,129.69484264830407
2020-07-26,114.74812255717976
2020-08-02,101.28811981458169
2020-08-09,101.42328895640718
2020-08-16,126.71548611509935
2020-08-23,181.9921438650608
2020-08-30,116.67255079370335
2020-09-06,109.40717788236402
2020-09-13,131.66923213218604
2020-09-20,117.36205647339662
2020-09-27,144.9976496247236
2020-10-04,106.1197146341144
2020-10-11,132.45378443694864
2020-10-18,132.4343543426002
2020-10-25,105.30497321762459
2020-11-01,144.55956356236481
2020-11-08,117.80148892976781
2020-11-15,111.19712139807307
2020-11-22,129.04691462018627
2020-11-29,98.28204713797032
2020-12-06,144.46624994854918
2020-12-13,152.13578660860972
2020-12-20,112.31301901839223
2020-12-27,134.2114328564381
2021-01-03,140.2531857100742
2021-01-10,142.99418561916548
2021-01-17,121.03803978389068
2021-01-24,143.43002794926872
2021-01-31,120.1852322618922
2021-02-07,115.0707936090678
