week,value
2020-07-19,156.0859203477298
2020-07-26,121.1817661865035
2020-08-02,154.5309136309813
2020-08-09,122.66749616679353
2020-08-16,153.11137405564864
2020-08-23,124.02379417024521
2020-08-30,151.81550016376656
2020-09-06,125.26193589086117
2020-09-13,150.6325186021091
2020-09-20,126.39221472075585
2020-09-27,149.55259455703936
2020-10-04,127.42402732510982
2020-10-11,148.5667499919848
2020-10-18,128.36595176211173
2020-10-25,147.66678900779834
2020-11-01,129.22581879734426
2020-11-08,146.8452297054827
2020-11-15,130.01077700549195
2020-11-22,146.09524198481333
2020-11-29,130.72735220059968
2020-12-06,145.41059076174346
2020-12-13,131.38150168895953
2020-12-20,144.78558413252466
2020-12-27,131.97866379566224
2021-01-03,144.215026053601
2021-01-10,132.5238030765562
2021-01-17,143.6941731438776
2021-01-24,133.02145159148702
2021-01-31,143.21869525023507
2021-02-07,133.4757465819466
