week,value
2020-07-19,19.274159448118155
2020-07-26,18.10124259754586
2020-08-02,23.379368425121196
2020-08-09,18.980930235475082
2020-08-16,18.10124259754586
2020-08-23,18.980930235475082
2020-08-30,17.51478417225971
2020-09-06,17.221554959616636
2020-09-13,18.68770102283201
2020-09-20,18.394471810188936
2020-09-27,18.101242597545863
2020-10-04,15.462179683758194
2020-10-11,17.514784172259713
2020-10-18,16.04863810904434
2020-10-25,11.06374149411208
2020-11-01,16.63509653433049
2020-11-08,15.168950471115117
2020-11-15,15.462179683758192
2020-11-22,12.236658344684374
2020-11-29,12.529887557327449
2020-12-06,17.221554959616636
2020-12-13,16.04863810904434
2020-12-20,11.356970706755153
2020-12-27,15.462179683758192
2021-01-03,17.514784172259713
2021-01-10,15.755408896401267
2021-01-17,12.52988755732745
2021-01-24,14.289262833185896
2021-01-31,12.823116769970525
2021-02-07,13.1163459826136
