week,value
2020-07-19,132.87321825457022
2020-07-26,158.7759394930861
2020-08-02,153.01977921786033
2020-08-09,176.8667289295099
2020-08-16,174.39980309727028
2020-08-23,152.60862491248707
2020-08-30,128.76167520083754
2020-09-06,139.04053283516924
2020-09-13,194.5463640605604
2020-09-20,187.9678951745881
2020-09-27,194.95751836593365
2020-10-04,157.5424765769663
2020-10-11,177.6890375402564
2020-10-18,186.7344322584683
2020-10-25,129.58398381158406
2020-11-01,177.6890375402564
2020-11-08,132.87321825457022
2020-11-15,137.39591561367615
2020-11-22,180.56711767786928
2020-11-29,123.00551492561178
2020-12-06,174.39980309727028
2020-12-13,189.2013580907079
2020-12-20,174.39980309727028
2020-12-27,173.57749448652373
2021-01-03,180.56711767786928
2021-01-10,187.14558656384156
2021-01-17,139.86284144591576
2021-01-24,197.83559850354655
2021-01-31,194.95751836593365
2021-02-07,191.25712961757426
