week,value
2020-07-19,114.0689000557854
2020-07-26,135.54801437361277
2020-08-02,132.61904423936357
2020-08-09,133.10720592840514
2020-08-16,169.2311709174784
2020-08-23,153.6099968681494
2020-08-30,131.64272086128054
2020-09-06,100.88853445166407
2020-09-13,169.71933260651994
2020-09-20,174.1127878078937
2020-09-27,194.12741705859648
2020-10-04,171.67197936268605
2020-10-11,135.54801437361277
2020-10-18,170.695655984603
2020-10-25,116.50970850099307
2020-11-01,169.71933260651994
2020-11-08,83.8028753352105
2020-11-15,129.6900741051144
2020-11-22,167.27852416131228
2020-11-29,127.73742734894827
2020-12-06,158.49161375856474
2020-12-13,178.01808132022595
2020-12-20,130.17823579415594
2020-12-27,161.4205838928139
2021-01-03,135.54801437361277
2021-01-10,178.01808132022597
2021-01-17,146.28757153252644
2021-01-24,176.55359625310138
2021-01-31,147.2638949106095
2021-02-07,146.77573322156798
