week,value
2020-07-19,90.93932663186237
2020-07-26,94.60659402907889
2020-08-02,85.4384255360376
2020-08-09,95.9818193030351
2020-08-16,106.98362149468466
2020-08-23,101.48272039885988
2020-08-30,99.64908670025162
2020-09-06,101.0243119742078
2020-09-13,111.10929731655324
2020-09-20,113.85974786446563
2020-09-27,122.11109950820281
2020-10-04,104.23317094677226
2020-10-11,109.27566361794499
2020-10-18,111.5677057412053
2020-10-25,97.35704457699129
2020-11-01,110.65088889190118
2020-11-08,80.85434128951695
2020-11-15,81.31274971416902
2020-11-22,95.52341087838303
2020-11-29,64.35163800204259
2020-12-06,101.0243119742078
2020-12-13,114.77656471376977
2020-12-20,80.39593286486488
2020-12-27,94.60659402907889
2021-01-03,96.44022772768716
2021-01-10,106.98362149468466
2021-01-17,96.89863615233922
2021-01-24,112.9429310151615
2021-01-31,90.02250978255825
2021-02-07,100.10749512490368
