week,value
2020-07-19,111.16794560159903
2020-07-26,109.04409352189793
2020-08-02,99.13278381662619
2020-08-09,122.14118134672132
2020-08-16,120.37130461363708
2020-08-23,94.88507965722401
2020-08-30,108.33614282866424
2020-09-06,107.98216748204739
2020-09-13,120.72527996025393
2020-09-20,129.928638972292
2020-09-27,129.928638972292
2020-10-04,111.87589629483273
2020-10-11,117.5395018407023
2020-10-18,128.15876223920773
2020-10-25,90.99135084443868
2020-11-01,124.9729841196561
2020-11-08,121.78720600010448
2020-11-15,90.99135084443868
2020-11-22,114.7076990677675
2020-11-29,99.13278381662619
2020-12-06,117.18552649408545
2020-12-13,132.40646639860992
2020-12-20,97.36290708354196
2020-12-27,115.06167441438436
2021-01-03,105.4333381498213
2021-01-10,115.0884547555519
2021-01-17,123.16041934113203
2021-01-24,132.12436019096805
2021-01-31,87.752661247392
2021-02-07,107.76490120897338
