week,value
2020-07-19,92.12704648072821
2020-07-26,92.12704648072821
2020-08-02,77.1555491821048
2020-08-09,130.73775004033592
2020-08-16,101.58272898512193
2020-08-23,101.97671575613835
2020-08-30,88.18717877056416
2020-09-06,92.52103325174461
2020-09-13,92.91502002276103
2020-09-20,105.9165834663024
2020-09-27,106.70455700833521
2020-10-04,92.12704648072821
2020-10-11,98.0368480459743
2020-10-18,81.09541689226886
2020-10-25,68.09385344872749
2020-11-01,94.88495387784305
2020-11-08,81.88339043430167
2020-11-15,79.91345657921964
2020-11-22,100.79475544308913
2020-11-29,83.45933751836729
2020-12-06,86.21724491548213
2020-12-13,103.55266284020396
2020-12-20,92.12704648072821
2020-12-27,91.73305970971181
2021-01-03,94.88495387784305
2021-01-10,102.37070252715475
2021-01-17,88.18717877056416
2021-01-24,106.7045570083352
2021-01-31,84.64129783141651
2021-02-07,93.70299356479383
