week,value
2020-09-30,63.2
2020-10-31,60.0
2020-11-30,74.25
2020-12-31,88.40000000000002
2021-01-31,87.75
2021-02-28,96.75
2021-03-31,93.8
2021-04-30,129.75
2021-05-31,80.4
2021-06-30,118.25000000000001
