week,value
2020-09-30,104.4
2020-10-31,104.75
2020-11-30,124.5
2020-12-31,115.99999999999999
2021-01-31,101.5
2021-02-28,85.75
2021-03-31,99.2
2021-04-30,144.0
2021-05-31,109.6
2021-06-30,134.75
