week,value
2020-09-30,180.4
2020-10-31,165.0
2020-11-30,197.5
2020-12-31,200.99999999999997
2021-01-31,179.0
2021-02-28,196.25
2021-03-31,137.4
2021-04-30,154.0
2021-05-31,157.2
2021-06-30,182.5
