week,value
2020-09-30,242.5280853839074
2020-10-31,266.0841957108307
2020-11-30,293.74030603775407
2020-12-31,282.8464163646773
2021-01-31,276.3025266916006
2021-02-28,309.7086370185239
2021-03-31,311.36474734544714
2021-04-30,363.5208576723704
2021-05-31,335.3769679992937
2021-06-30,358.8330783262171
