week,value
2020-07-19,2.0
2020-07-26,2.0
2020-08-02,2.0
2020-08-09,2.0
2020-08-16,2.0
2020-08-23,2.0
2020-08-30,2.0
2020-09-06,2.0
2020-09-13,2.0
2020-09-20,2.0
2020-09-27,2.0
2020-10-04,2.0
2020-10-11,2.0
2020-10-18,2.0
2020-10-25,2.0
2020-11-01,2.0
2020-11-08,2.0
2020-11-15,2.0
2020-11-22,2.0
2020-11-29,2.0
2020-12-06,2.0
2020-12-13,2.0
2020-12-20,2.0
2020-12-27,2.0
2021-01-03,2.0
2021-01-10,2.0
2021-01-17,2.0
2021-01-24,2.0
2021-01-31,2.0
2021-02-07,2.0
