week,value
2020-07-19,196.39209186490592
2020-07-26,172.39205713905523
2020-08-02,186.39199718376582
2020-08-09,196.3919290289486
2020-08-16,178.3918608741314
2020-08-23,147.39179271931437
2020-08-30,195.39172456449725
2020-09-06,187.39165640968017
2020-09-13,107.39158825486332
2020-09-20,111.39152010004642
2020-09-27,101.39145194522942
2020-10-04,210.39138379041273
2020-10-11,168.39131563559602
2020-10-18,154.3912474807792
2020-10-25,215.39117932596278
2020-11-01,117.39111117114615
2020-11-08,161.3910430163297
2020-11-15,205.39097486151323
2020-11-22,173.39090670669685
2020-11-29,220.3908385518805
2020-12-06,99.39077039706427
2020-12-13,88.39070224224807
2020-12-20,187.39063408743186
2020-12-27,153.39056593261583
2021-01-03,160.39049777779977
2021-01-10,135.39042962298373
2021-01-17,205.39036146816787
2021-01-24,130.390293313352
2021-01-31,186.3902251585362
2021-02-07,184.39015700372033
