week,value
2020-07-19,171.0639319890221
2020-07-26,165.06393198902205
2020-08-02,179.06393198902214
2020-08-09,227.06393198902222
2020-08-16,156.06393198902197
2020-08-23,174.06393198902217
2020-08-30,195.06393198902217
2020-09-06,223.06393198902205
2020-09-13,150.0639319890221
2020-09-20,164.06393198902217
2020-09-27,119.06393198902208
2020-10-04,217.06393198902208
2020-10-11,147.06393198902208
2020-10-18,160.06393198902202
2020-10-25,257.0639319890221
2020-11-01,110.0639319890221
2020-11-08,227.06393198902217
2020-11-15,183.06393198902208
2020-11-22,195.06393198902214
2020-11-29,232.06393198902214
2020-12-06,166.06393198902214
2020-12-13,143.06393198902205
2020-12-20,224.063931989022
2020-12-27,188.06393198902214
2021-01-03,205.0639319890221
2021-01-10,170.06393198902208
2021-01-17,226.0639319890221
2021-01-24,143.06393198902208
2021-01-31,242.06393198902208
2021-02-07,207.06393198902202
