week,value
2020-07-19,185.61592999883695
2020-07-26,164.61596172179802
2020-08-02,174.61601654305244
2020-08-09,200.61607888359063
2020-08-16,139.61614122412874
2020-08-23,146.6162035646671
2020-08-30,191.61626590520535
2020-09-06,174.61632824574374
2020-09-13,149.61639058628202
2020-09-20,120.61645292682056
2020-09-27,102.61651526735879
2020-10-04,130.6165776078973
2020-10-11,155.61663994843573
2020-10-18,148.6167022889742
2020-10-25,237.61676462951294
2020-11-01,136.61682697005153
2020-11-08,185.61688931059018
2020-11-15,213.61695165112874
2020-11-22,164.61701399166745
2020-11-29,215.61707633220607
2020-12-06,121.61713867274472
2020-12-13,110.61720101328343
2020-12-20,213.61726335382218
2020-12-27,157.61732569436091
2021-01-03,160.61738803489973
2021-01-10,136.6174503754386
2021-01-17,196.61751271597743
2021-01-24,117.6175750565163
2021-01-31,258.6176373970552
2021-02-07,186.61769973759414
