week,value
2020-07-19,217.68589125909978
2020-07-26,150.6860354038492
2020-08-02,165.68628444122658
2020-08-09,182.68656760939723
2020-08-16,130.6868507775677
2020-08-23,227.68713394573857
2020-08-30,238.68741711390928
2020-09-06,218.68770028208016
2020-09-13,169.68798345025095
2020-09-20,123.68826661842215
2020-09-27,83.68854978659307
2020-10-04,180.68883295476422
2020-10-11,154.68911612293536
2020-10-18,143.68939929110658
2020-10-25,154.6896824592782
2020-11-01,113.68996562744962
2020-11-08,241.69024879562113
2020-11-15,159.69053196379272
2020-11-22,197.69081513196443
2020-11-29,245.6910983001361
2020-12-06,161.69138146830795
2020-12-13,86.69166463647986
2020-12-20,211.6919478046518
2020-12-27,169.69223097282386
2021-01-03,125.69251414099588
2021-01-10,117.6927973091681
2021-01-17,186.69308047734032
2021-01-24,128.69336364551265
2021-01-31,203.69364681368512
2021-02-07,130.69392998185748
