week,value
2020-07-19,237.23150039159285
2020-07-26,169.2308733691353
2020-08-02,227.22979025068736
2020-08-09,199.22855876858023
2020-08-16,178.22732728647293
2020-08-23,173.22609580436617
2020-08-30,267.2248643222589
2020-09-06,212.2236328401519
2020-09-13,190.2224013580448
2020-09-20,135.22116987593796
2020-09-27,116.21993839383087
2020-10-04,132.21870691172387
2020-10-11,173.217475429617
2020-10-18,141.21624394751018
2020-10-25,260.21501246540345
2020-11-01,127.21378098329646
2020-11-08,224.21254950118967
2020-11-15,263.2113180190829
2020-11-22,220.21008653697615
2020-11-29,278.20885505486945
2020-12-06,184.20762357276269
2020-12-13,108.20639209065607
2020-12-20,211.20516060854933
2020-12-27,144.20392912644272
2021-01-03,230.202697644336
2021-01-10,169.2014661622295
2021-01-17,241.2002346801229
2021-01-24,108.19900319801634
2021-01-31,275.1977717159099
2021-02-07,205.19654023380332
