week,value
2020-07-19,133.9101155249001
2020-07-26,142.73073982378384
2020-08-02,147.55136412266765
2020-08-09,160.3719884215514
2020-08-16,109.19261272043506
2020-08-23,129.01323701931892
2020-08-30,154.83386131820265
2020-09-06,143.65448561708635
2020-09-13,119.47510991597002
2020-09-20,135.29573421485384
2020-09-27,113.11635851373751
2020-10-04,138.9369828126212
2020-10-11,168.757607111505
2020-10-18,147.57823141038864
2020-10-25,189.39885570927248
2020-11-01,177.21948000815624
2020-11-08,217.04010430703997
2020-11-15,204.86072860592367
2020-11-22,208.68135290480743
2020-11-29,230.50197720369113
2020-12-06,151.32260150257488
2020-12-13,172.14322580145864
2020-12-20,241.96385010034237
2020-12-27,182.78447439922616
2021-01-03,210.60509869810983
2021-01-10,188.42572299699356
2021-01-17,222.2463472958773
2021-01-24,170.06697159476104
2021-01-31,245.8875958936448
2021-02-07,223.70822019252853
