week,value
2020-07-19,177.54069386594617
2020-07-26,144.26131482104236
2020-08-02,180.9819357761386
2020-08-09,159.7025567312348
2020-08-16,144.42317768633092
2020-08-23,159.14379864142714
2020-08-30,199.8644195965233
2020-09-06,172.58504055161944
2020-09-13,161.30566150671567
2020-09-20,147.0262824618119
2020-09-27,132.7469034169079
2020-10-04,193.4675243720042
2020-10-11,155.18814532710033
2020-10-18,145.90876628219647
2020-10-25,191.62938723729278
2020-11-01,138.3500081923889
2020-11-08,184.07062914748514
2020-11-15,252.79125010258133
2020-11-22,183.51187105767747
2020-11-29,216.23249201277366
2020-12-06,177.95311296786983
2020-12-13,143.673733922966
2020-12-20,234.39435487806216
2020-12-27,176.11497583315833
2021-01-03,203.83559678825455
2021-01-10,154.55621774335071
2021-01-17,241.27683869844697
2021-01-24,181.99745965354307
2021-01-31,195.71808060863927
2021-02-07,194.4387015637354
