week,value
2020-07-19,289.1925969223845
2020-07-26,304.1791070304091
2020-08-02,325.16561713843384
2020-08-09,96.15212724645843
2020-08-16,239.13863735448297
2020-08-23,290.12514746250775
2020-08-30,361.11165757053243
2020-09-06,361.0981676785568
2020-09-13,284.08467778658144
2020-09-20,271.0711878946061
2020-09-27,244.0576980026306
2020-10-04,324.0442081106552
2020-10-11,301.0307182186798
2020-10-18,285.0172283267044
2020-10-25,333.00373843472914
2020-11-01,288.9902485427537
2020-11-08,329.97675865077844
2020-11-15,374.96326875880305
2020-11-22,303.94977886682767
2020-11-29,350.9362889748522
2020-12-06,263.92279908287685
2020-12-13,249.90930919090147
2020-12-20,328.8958192989261
2020-12-27,294.88232940695076
2021-01-03,315.86883951497526
2021-01-10,245.85534962299988
2021-01-17,428.84185973102456
2021-01-24,297.8283698390492
2021-01-31,388.8148799470738
2021-02-07,362.80139005509835
