week,value
2020-09-30,171.4
2020-10-31,171.4
2020-11-30,171.4
2020-12-31,171.4
2021-01-31,171.4
2021-02-28,171.4
2021-03-31,171.4
2021-04-30,171.4
2021-05-31,171.4
2021-06-30,171.4
