week,value
2020-07-19,108.0
2020-07-26,108.0
2020-08-02,108.0
2020-08-09,108.0
2020-08-16,108.0
2020-08-23,108.0
2020-08-30,108.0
2020-09-06,108.0
2020-09-13,108.0
2020-09-20,108.0
2020-09-27,108.0
2020-10-04,108.0
2020-10-11,108.0
2020-10-18,108.0
2020-10-25,108.0
2020-11-01,108.0
2020-11-08,108.0
2020-11-15,108.0
2020-11-22,108.0
2020-11-29,108.0
2020-12-06,108.0
2020-12-13,108.0
2020-12-20,108.0
2020-12-27,108.0
2021-01-03,108.0
2021-01-10,108.0
2021-01-17,108.0
2021-01-24,108.0
2021-01-31,108.0
2021-02-07,108.0
